,elementId,processId,concept:name,lifecycle:transition,time:timestamp,case:concept:name,case:LogType,resourceId,org:resource,resourceCost
7063,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 16:12:14.499,137,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,
7064,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 16:14:07.492,137,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,1.8832166666666665
7065,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 16:14:07.492,137,MXML.EnactmentLog,,,
7066,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 16:14:07.492,137,MXML.EnactmentLog,,,
7067,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 16:14:07.492,137,MXML.EnactmentLog,,,
7068,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-13 11:09:09.476,156,MXML.EnactmentLog,,,
7069,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-13 11:09:09.476,156,MXML.EnactmentLog,,,
7070,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-13 11:09:09.476,156,MXML.EnactmentLog,,,
7071,Activity_10i2g12,Process_1,Task A,assign,2023-06-13 11:09:09.476,156,MXML.EnactmentLog,,,
7072,Activity_10i2g12,Process_1,Task A,start,2023-06-13 11:09:09.476,156,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,
7073,Activity_10i2g12,Process_1,Task A,complete,2023-06-13 11:13:25.545,156,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,3.556513888888889
7074,Activity_0noog4x,Process_1,Task B,assign,2023-06-13 11:13:25.545,156,MXML.EnactmentLog,,,
7075,Activity_0noog4x,Process_1,Task B,start,2023-06-13 11:13:25.545,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
7076,Activity_0noog4x,Process_1,Task B,complete,2023-06-13 11:22:04.408,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,8.647716666666668
7077,Activity_1df8of5,Process_1,Task D,assign,2023-06-13 11:22:04.408,156,MXML.EnactmentLog,,,
7078,Activity_1df8of5,Process_1,Task D,start,2023-06-13 11:22:04.408,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
7079,Activity_1df8of5,Process_1,Task D,complete,2023-06-13 11:22:16.018,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,0.19349999999999998
7080,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-13 11:22:16.018,156,MXML.EnactmentLog,,,
7081,Activity_1hsmk9h,Process_1,Task E,start,2023-06-13 11:22:16.018,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
7082,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-13 11:31:04.406,156,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,8.806466666666667
7083,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-13 11:31:04.406,156,MXML.EnactmentLog,,,
7084,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-13 11:31:04.406,156,MXML.EnactmentLog,,,
7085,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-13 11:31:04.406,156,MXML.EnactmentLog,,,
7086,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-13 14:50:08.994,177,MXML.EnactmentLog,,,
7087,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-13 14:50:08.994,177,MXML.EnactmentLog,,,
7088,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-13 14:50:08.994,177,MXML.EnactmentLog,,,
7089,Activity_10i2g12,Process_1,Task A,assign,2023-06-13 14:50:08.994,177,MXML.EnactmentLog,,,
7090,Activity_10i2g12,Process_1,Task A,start,2023-06-13 14:50:08.994,177,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000008,
7091,Activity_10i2g12,Process_1,Task A,complete,2023-06-13 14:55:42.221,177,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000008,4.628152777777777
7092,Activity_0noog4x,Process_1,Task B,assign,2023-06-13 14:55:42.221,177,MXML.EnactmentLog,,,
7093,Activity_0noog4x,Process_1,Task B,start,2023-06-13 14:55:42.221,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
7094,Activity_0noog4x,Process_1,Task B,complete,2023-06-13 15:23:13.227,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,27.516766666666665
7095,Activity_1df8of5,Process_1,Task D,assign,2023-06-13 15:23:13.227,177,MXML.EnactmentLog,,,
7096,Activity_08imrmf,Process_1,Task C,assign,2023-06-13 15:23:13.227,177,MXML.EnactmentLog,,,
7097,Activity_1df8of5,Process_1,Task D,start,2023-06-13 15:23:13.227,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
7098,Activity_08imrmf,Process_1,Task C,start,2023-06-13 15:23:13.227,177,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
7099,Activity_08imrmf,Process_1,Task C,complete,2023-06-13 15:27:38.738,177,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.687652777777778
7100,Activity_1df8of5,Process_1,Task D,complete,2023-06-13 16:02:40.120,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,39.448216666666674
7101,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-13 16:02:40.120,177,MXML.EnactmentLog,,,
7102,Activity_1hsmk9h,Process_1,Task E,start,2023-06-13 16:02:40.120,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
7103,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-13 16:09:00.855,177,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,6.345583333333334
7104,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-13 16:09:00.855,177,MXML.EnactmentLog,,,
7105,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-13 16:09:00.855,177,MXML.EnactmentLog,,,
7106,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-13 16:09:00.855,177,MXML.EnactmentLog,,,
7107,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 11:54:09.329,112,MXML.EnactmentLog,,,
7108,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 11:54:09.329,112,MXML.EnactmentLog,,,
7109,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 11:54:09.329,112,MXML.EnactmentLog,,,
7110,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 11:54:09.329,112,MXML.EnactmentLog,,,
7111,Activity_10i2g12,Process_1,Task A,start,2023-06-12 11:54:09.329,112,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000012,
7112,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 11:57:26.600,112,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000012,2.7398749999999996
7113,Activity_0noog4x,Process_1,Task B,assign,2023-06-12 11:57:26.600,112,MXML.EnactmentLog,,,
7114,Activity_0noog4x,Process_1,Task B,start,2023-06-12 11:57:26.600,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,
7115,Activity_0noog4x,Process_1,Task B,complete,2023-06-12 11:57:36.273,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,0.16121666666666667
7116,Activity_1df8of5,Process_1,Task D,assign,2023-06-12 11:57:36.273,112,MXML.EnactmentLog,,,
7117,Activity_08imrmf,Process_1,Task C,assign,2023-06-12 11:57:36.273,112,MXML.EnactmentLog,,,
7118,Activity_1df8of5,Process_1,Task D,start,2023-06-12 11:57:36.273,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
7119,Activity_08imrmf,Process_1,Task C,start,2023-06-12 11:57:36.273,112,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
7120,Activity_1df8of5,Process_1,Task D,complete,2023-06-12 12:00:38.823,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,3.0425
7121,Activity_08imrmf,Process_1,Task C,complete,2023-06-12 12:01:42.969,112,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.426333333333333
7122,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-12 12:01:42.969,112,MXML.EnactmentLog,,,
7123,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 12:01:42.969,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
7124,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 12:05:47.300,112,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,4.072183333333333
7125,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 12:05:47.300,112,MXML.EnactmentLog,,,
7126,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 12:05:47.300,112,MXML.EnactmentLog,,,
7127,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 12:05:47.300,112,MXML.EnactmentLog,,,
7128,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 12:31:31.907,116,MXML.EnactmentLog,,,
7129,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 12:31:31.907,116,MXML.EnactmentLog,,,
7130,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 12:31:31.907,116,MXML.EnactmentLog,,,
7131,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 12:31:31.907,116,MXML.EnactmentLog,,,
7132,Activity_10i2g12,Process_1,Task A,start,2023-06-12 12:31:31.907,116,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,
7133,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 12:35:44.367,116,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,3.506388888888889
7134,Activity_0noog4x,Process_1,Task B,assign,2023-06-12 12:35:44.367,116,MXML.EnactmentLog,,,
7135,Activity_0noog4x,Process_1,Task B,start,2023-06-12 12:35:44.367,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
7136,Activity_0noog4x,Process_1,Task B,complete,2023-06-12 13:17:22.928,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,41.64268333333334
7137,Activity_1df8of5,Process_1,Task D,assign,2023-06-12 13:17:22.928,116,MXML.EnactmentLog,,,
7138,Activity_1df8of5,Process_1,Task D,start,2023-06-12 13:17:22.928,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
7139,Activity_1df8of5,Process_1,Task D,complete,2023-06-12 13:28:41.773,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,11.314083333333334
7140,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-12 13:28:41.773,116,MXML.EnactmentLog,,,
7141,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 13:28:41.773,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
7142,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 13:43:20.113,116,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,14.639000000000001
7143,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 13:43:20.113,116,MXML.EnactmentLog,,,
7144,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 13:43:20.113,116,MXML.EnactmentLog,,,
7145,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 13:43:20.113,116,MXML.EnactmentLog,,,
7146,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 15:18:12.865,133,MXML.EnactmentLog,,,
7147,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 15:18:12.865,133,MXML.EnactmentLog,,,
7148,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 15:18:12.865,133,MXML.EnactmentLog,,,
7149,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 15:18:12.865,133,MXML.EnactmentLog,,,
7150,Activity_10i2g12,Process_1,Task A,start,2023-06-12 15:18:12.865,133,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,
7151,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 15:22:00.538,133,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,3.162125
7152,Activity_0noog4x,Process_1,Task B,assign,2023-06-12 15:22:00.538,133,MXML.EnactmentLog,,,
7153,Activity_0noog4x,Process_1,Task B,start,2023-06-12 15:22:00.538,133,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
7154,Activity_0noog4x,Process_1,Task B,complete,2023-06-12 15:22:06.550,133,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,0.1002
7155,Activity_08imrmf,Process_1,Task C,assign,2023-06-12 15:22:06.550,133,MXML.EnactmentLog,,,
7156,Activity_08imrmf,Process_1,Task C,start,2023-06-12 15:22:06.550,133,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,
7157,Activity_08imrmf,Process_1,Task C,complete,2023-06-12 15:26:31.930,133,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,3.6858333333333335
7158,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-12 15:26:31.930,133,MXML.EnactmentLog,,,
7159,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 15:26:31.930,133,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
7160,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 15:36:45.661,133,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,10.22885
7161,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 15:36:45.661,133,MXML.EnactmentLog,,,
7162,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 15:36:45.661,133,MXML.EnactmentLog,,,
7163,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 15:36:45.661,133,MXML.EnactmentLog,,,
7164,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-13 10:50:37.659,154,MXML.EnactmentLog,,,
7165,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-13 10:50:37.659,154,MXML.EnactmentLog,,,
7166,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-13 10:50:37.659,154,MXML.EnactmentLog,,,
7167,Activity_10i2g12,Process_1,Task A,assign,2023-06-13 10:50:37.659,154,MXML.EnactmentLog,,,
7168,Activity_10i2g12,Process_1,Task A,start,2023-06-13 10:50:37.659,154,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
7169,Activity_10i2g12,Process_1,Task A,complete,2023-06-13 10:54:50.350,154,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.509597222222222
7170,Activity_0noog4x,Process_1,Task B,assign,2023-06-13 10:54:50.350,154,MXML.EnactmentLog,,,
7171,Activity_0noog4x,Process_1,Task B,start,2023-06-13 10:54:50.350,154,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
7172,Activity_0noog4x,Process_1,Task B,complete,2023-06-13 11:13:06.174,154,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,18.263733333333334
7173,Activity_08imrmf,Process_1,Task C,assign,2023-06-13 11:13:06.174,154,MXML.EnactmentLog,,,
7174,Activity_08imrmf,Process_1,Task C,start,2023-06-13 11:13:06.174,154,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000017,
7175,Activity_08imrmf,Process_1,Task C,complete,2023-06-13 11:16:31.094,154,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000017,2.846111111111111
7176,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-13 11:16:31.094,154,MXML.EnactmentLog,,,
7177,Activity_1hsmk9h,Process_1,Task E,start,2023-06-13 11:16:31.094,154,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
7178,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-13 11:18:44.543,154,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,2.2241500000000003
7179,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-13 11:18:44.543,154,MXML.EnactmentLog,,,
7180,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-13 11:18:44.543,154,MXML.EnactmentLog,,,
7181,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-13 11:18:44.543,154,MXML.EnactmentLog,,,
7182,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-13 14:28:20.304,175,MXML.EnactmentLog,,,
7183,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-13 14:28:20.304,175,MXML.EnactmentLog,,,
7184,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-13 14:28:20.304,175,MXML.EnactmentLog,,,
7185,Activity_10i2g12,Process_1,Task A,assign,2023-06-13 14:28:20.304,175,MXML.EnactmentLog,,,
7186,Activity_10i2g12,Process_1,Task A,start,2023-06-13 14:28:20.304,175,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,
7187,Activity_10i2g12,Process_1,Task A,complete,2023-06-13 14:32:04.940,175,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,3.119944444444444
7188,Activity_0noog4x,Process_1,Task B,assign,2023-06-13 14:32:04.940,175,MXML.EnactmentLog,,,
7189,Activity_0noog4x,Process_1,Task B,start,2023-06-13 14:32:04.940,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
7190,Activity_0noog4x,Process_1,Task B,complete,2023-06-13 14:35:13.436,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,3.1416
7191,Activity_1df8of5,Process_1,Task D,assign,2023-06-13 14:35:13.436,175,MXML.EnactmentLog,,,
7192,Activity_1df8of5,Process_1,Task D,start,2023-06-13 14:35:13.436,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
7193,Activity_1df8of5,Process_1,Task D,complete,2023-06-13 14:39:31.616,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,4.303
7194,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-13 14:39:31.616,175,MXML.EnactmentLog,,,
7195,Activity_1hsmk9h,Process_1,Task E,start,2023-06-13 14:39:31.616,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
7196,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-13 14:47:36.127,175,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,8.075183333333333
7197,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-13 14:47:36.127,175,MXML.EnactmentLog,,,
7198,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-13 14:47:36.127,175,MXML.EnactmentLog,,,
7199,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-13 14:47:36.127,175,MXML.EnactmentLog,,,
7200,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-16 09:40:36.388,290,MXML.EnactmentLog,,,
7201,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-16 09:40:36.388,290,MXML.EnactmentLog,,,
7202,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-16 09:40:36.388,290,MXML.EnactmentLog,,,
7203,Activity_10i2g12,Process_1,Task A,assign,2023-06-16 09:40:36.388,290,MXML.EnactmentLog,,,
7204,Activity_10i2g12,Process_1,Task A,start,2023-06-16 09:40:36.388,290,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
7205,Activity_10i2g12,Process_1,Task A,complete,2023-06-16 09:44:47.373,290,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.4859027777777776
7206,Activity_0noog4x,Process_1,Task B,assign,2023-06-16 09:44:47.373,290,MXML.EnactmentLog,,,
7207,Activity_0noog4x,Process_1,Task B,start,2023-06-16 09:44:47.373,290,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
7208,Activity_0noog4x,Process_1,Task B,complete,2023-06-16 09:56:22.976,290,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,11.593383333333334
7209,Activity_08imrmf,Process_1,Task C,assign,2023-06-16 09:56:22.976,290,MXML.EnactmentLog,,,
7210,Activity_08imrmf,Process_1,Task C,start,2023-06-16 09:56:22.976,290,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,
7211,Activity_08imrmf,Process_1,Task C,complete,2023-06-16 10:02:43.478,290,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000018,5.284750000000001
7212,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-16 10:02:43.478,290,MXML.EnactmentLog,,,
7213,Activity_1hsmk9h,Process_1,Task E,start,2023-06-16 10:02:43.478,290,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
7214,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-16 10:05:32.252,290,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,2.8129
7215,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-16 10:05:32.252,290,MXML.EnactmentLog,,,
7216,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-16 10:05:32.252,290,MXML.EnactmentLog,,,
7217,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-16 10:05:32.252,290,MXML.EnactmentLog,,,
7218,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 15:00:09.962,131,MXML.EnactmentLog,,,
7219,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 15:00:09.962,131,MXML.EnactmentLog,,,
7220,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 15:00:09.962,131,MXML.EnactmentLog,,,
7221,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 15:00:09.962,131,MXML.EnactmentLog,,,
7222,Activity_10i2g12,Process_1,Task A,start,2023-06-12 15:00:09.962,131,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000017,
7223,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 15:04:45.535,131,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000017,3.8274027777777775
7224,Activity_0noog4x,Process_1,Task B,assign,2023-06-12 15:04:45.535,131,MXML.EnactmentLog,,,
7225,Activity_0noog4x,Process_1,Task B,start,2023-06-12 15:04:45.535,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
7226,Activity_0noog4x,Process_1,Task B,complete,2023-06-12 15:17:40.173,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,12.910633333333333
7227,Activity_1df8of5,Process_1,Task D,assign,2023-06-12 15:17:40.173,131,MXML.EnactmentLog,,,
7228,Activity_08imrmf,Process_1,Task C,assign,2023-06-12 15:17:40.173,131,MXML.EnactmentLog,,,
7229,Activity_1df8of5,Process_1,Task D,start,2023-06-12 15:17:40.173,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
7230,Activity_08imrmf,Process_1,Task C,start,2023-06-12 15:17:40.173,131,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000019,
7231,Activity_1df8of5,Process_1,Task D,complete,2023-06-12 15:18:04.236,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,0.40105
7232,Activity_08imrmf,Process_1,Task C,complete,2023-06-12 15:24:07.483,131,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000019,5.379305555555556
7233,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-12 15:24:07.483,131,MXML.EnactmentLog,,,
7234,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 15:24:07.483,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,
7235,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 15:26:33.609,131,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,2.435433333333333
7236,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 15:26:33.609,131,MXML.EnactmentLog,,,
7237,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 15:26:33.609,131,MXML.EnactmentLog,,,
7238,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 15:26:33.609,131,MXML.EnactmentLog,,,
7239,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 16:21:03.742,139,MXML.EnactmentLog,,,
7240,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 16:21:03.742,139,MXML.EnactmentLog,,,
7241,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 16:21:03.742,139,MXML.EnactmentLog,,,
7242,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 16:21:03.742,139,MXML.EnactmentLog,,,
7243,Activity_10i2g12,Process_1,Task A,start,2023-06-12 16:21:03.742,139,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000009,
7244,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 16:25:40.506,139,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000009,3.843944444444445
